DateKey,AreaKey,ServiceKey,Searches,Leads,QuotesSent,Bookings,AvgLeadQualityScore
20260712,9,11,18,8,7,2,0.551
20260712,9,12,20,6,4,1,0.597
20260712,9,13,18,5,4,1,0.573
20260712,9,14,7,2,1,0,0.586
20260712,9,17,12,4,3,1,0.598
20260712,9,18,26,9,5,2,0.625
20260712,10,5,14,4,3,1,0.551
20260712,10,8,21,6,4,1,0.633
20260712,10,12,25,8,4,1,0.566
20260712,10,14,15,5,3,1,0.553
20260712,10,18,20,7,4,1,0.616
20260712,10,21,54,21,10,3,0.663
20260712,10,24,8,2,1,0,0.645
20260712,10,27,18,5,4,1,0.577
20260712,10,31,83,20,11,3,0.558
20260712,10,32,6,1,0,0,0.625
20260712,11,1,14,4,3,1,0.562
20260712,11,14,21,8,4,1,0.617
20260712,11,16,1,0,0,0,0.622
20260712,11,21,18,5,3,1,0.530
20260712,11,24,12,5,3,1,0.670
20260712,11,27,10,4,3,1,0.655
20260712,11,29,1,0,0,0,0.561
20260712,11,31,4,1,0,0,0.702
20260712,11,36,18,5,3,1,0.530
20260712,12,4,24,6,3,1,0.590
20260712,12,10,16,6,4,1,0.523
20260712,12,11,62,13,8,2,0.650
20260712,12,13,20,6,4,1,0.472
20260712,12,15,25,5,3,1,0.462
20260712,12,16,18,7,4,1,0.510
20260712,12,20,16,5,3,1,0.543
20260712,12,24,1,0,0,0,0.614
20260712,12,25,19,5,3,1,0.578
20260712,12,26,14,5,4,1,0.587
20260712,12,35,9,2,1,0,0.739
20260712,13,5,16,7,4,1,0.584
20260712,13,13,27,8,5,1,0.641
20260712,13,18,67,17,10,2,0.621
20260712,13,20,20,6,3,1,0.562
20260712,13,26,16,5,3,1,0.610
20260712,13,27,21,6,4,1,0.632
20260712,13,29,18,6,4,2,0.574
20260712,14,6,12,4,3,1,0.649
20260712,14,8,18,5,3,1,0.655
20260712,14,11,18,5,3,1,0.523
20260712,14,13,19,6,3,1,0.670
20260712,14,14,23,6,4,1,0.656
20260712,14,15,19,6,3,1,0.575
20260712,14,16,16,7,5,2,0.566
20260712,14,17,24,8,4,1,0.627
20260712,14,22,16,4,3,1,0.553
20260712,14,23,6,2,1,0,0.594
20260712,14,26,15,5,4,1,0.580
20260712,14,33,27,7,4,1,0.551
20260712,14,34,7,2,1,0,0.524
20260712,15,1,21,5,4,1,0.596
20260712,15,5,17,5,4,1,0.610
20260712,15,11,11,4,3,1,0.576
20260712,15,13,27,7,4,1,0.606
20260712,15,20,19,7,5,1,0.565
20260712,15,21,23,7,4,1,0.658
20260712,15,24,15,4,3,1,0.583
20260712,15,31,2,0,0,0,0.614
20260712,15,33,12,4,3,1,0.608
20260712,16,1,16,6,4,1,0.537
20260712,16,6,25,8,4,1,0.620
20260712,16,11,16,4,3,1,0.606
20260712,16,14,17,7,4,1,0.565
20260712,16,20,23,6,4,1,0.619
20260712,16,36,23,8,4,1,0.508
20260712,17,18,21,8,7,1,0.395
20260712,17,19,2,0,0,0,0.343
20260712,17,21,36,12,5,1,0.432
20260712,17,25,18,6,4,1,0.448
20260712,17,26,25,8,5,1,0.378
20260712,17,27,22,5,4,1,0.402
20260712,17,33,31,9,5,1,0.536
20260712,18,1,6,1,0,0,0.401
20260712,18,3,26,7,4,1,0.445
20260712,18,11,57,18,11,2,0.339
20260712,18,12,18,5,4,1,0.392
20260712,18,23,22,7,5,1,0.477
20260712,18,25,2,0,0,0,0.445
20260712,18,28,17,6,4,1,0.453
20260712,18,29,32,11,8,2,0.418
20260712,18,33,2,0,0,0,0.384
20260712,19,7,6,1,0,0,0.554
20260712,19,11,19,9,6,1,0.396
20260712,19,14,7,1,0,0,0.398
20260712,19,18,17,6,4,1,0.446
20260712,19,24,4,0,0,0,0.512
20260712,19,28,8,2,1,0,0.367
20260712,19,29,5,1,0,0,0.453
20260712,19,31,23,8,5,1,0.524
20260712,20,1,9,2,1,0,0.468
20260712,20,13,22,12,9,2,0.532
20260712,20,32,7,2,0,0,0.454
20260712,20,34,9,2,1,0,0.408
20260712,20,35,6,1,0,0,0.495
20260712,20,36,28,11,8,2,0.381
20260713,1,5,19,4,3,1,0.627
20260713,1,12,21,6,3,1,0.763
20260713,1,13,9,4,2,1,0.666
20260713,1,15,47,11,6,2,0.806
20260713,1,18,13,5,4,1,0.657
20260713,1,21,24,8,5,2,0.769
20260713,1,22,8,2,1,0,0.640
20260713,1,30,6,1,0,0,0.651
20260713,1,31,4,1,0,0,0.550
20260713,1,34,14,5,3,1,0.659
20260713,2,3,16,5,3,1,0.722
20260713,2,11,27,7,4,1,0.625
20260713,2,12,22,5,3,1,0.612
20260713,2,13,14,4,3,1,0.600
20260713,2,17,9,3,2,1,0.631
20260713,2,18,16,5,3,1,0.660
20260713,2,20,15,4,3,1,0.648
20260713,2,24,5,2,1,0,0.732
20260713,2,26,43,12,7,2,0.753
20260713,2,27,21,5,3,1,0.632
20260713,2,28,12,5,3,1,0.616
20260713,2,29,19,5,4,2,0.786
20260713,2,35,8,2,1,0,0.706
20260713,2,36,14,4,3,1,0.783
20260713,3,1,8,2,1,0,0.663
20260713,3,3,12,4,2,1,0.746
20260713,3,5,12,5,4,1,0.560
20260713,3,9,11,3,2,1,0.682
20260713,3,12,6,1,0,0,0.654
20260713,3,14,9,3,2,1,0.623
20260713,3,18,12,4,2,1,0.685
20260713,3,21,29,10,4,1,0.830
20260713,3,24,17,6,3,1,0.560
20260713,3,26,25,7,3,1,0.716
20260713,3,28,16,5,3,1,0.611
20260713,3,29,21,6,3,1,0.687
20260713,4,11,9,1,0,0,0.724
20260713,4,15,15,5,3,1,0.607
20260713,4,18,35,13,8,3,0.637
20260713,4,24,29,8,6,2,0.678
20260713,4,33,4,1,0,0,0.701
20260713,4,34,14,4,3,1,0.689
20260713,5,1,14,5,3,1,0.621
20260713,5,21,17,6,4,1,0.701
20260713,5,28,18,8,5,2,0.635
20260713,5,29,32,10,5,2,0.560
20260713,5,35,9,2,1,0,0.775
20260713,5,37,21,5,4,1,0.635
20260713,6,11,15,5,3,1,0.592
20260713,6,14,2,0,0,0,0.674
20260713,6,18,21,5,3,1,0.756
20260713,6,22,25,9,5,2,0.665
20260713,6,26,7,2,1,0,0.583
20260713,6,31,15,4,3,1,0.670
20260713,6,34,26,6,4,1,0.638
20260713,7,3,21,8,4,2,0.610
20260713,7,5,24,7,5,1,0.610
20260713,7,16,2,0,0,0,0.646
20260713,7,17,31,7,5,2,0.692
20260713,7,24,14,6,3,1,0.741
20260713,7,26,19,5,3,1,0.751
20260713,7,28,11,3,2,1,0.759
20260713,7,29,23,8,4,1,0.666
20260713,7,32,11,3,2,1,0.631
20260713,7,35,18,4,2,1,0.678
20260713,7,37,4,1,0,0,0.670
20260713,8,1,6,1,0,0,0.591
20260713,8,5,13,5,4,1,0.684
20260713,8,8,16,4,3,1,0.609
20260713,8,12,29,9,7,2,0.650
20260713,8,18,30,9,7,2,0.653
20260713,8,28,16,6,5,2,0.486
20260713,9,1,11,4,3,1,0.552
20260713,9,11,5,2,1,0,0.459
20260713,9,14,23,8,6,2,0.553
20260713,9,19,12,4,3,1,0.598
20260713,9,24,13,4,3,1,0.630
20260713,9,27,23,8,4,1,0.617
20260713,9,30,24,6,3,1,0.466
20260713,9,34,23,6,3,1,0.641
20260713,9,36,25,7,3,1,0.582
20260713,10,3,17,5,3,1,0.644
20260713,10,5,19,5,4,1,0.624
20260713,10,13,23,5,4,1,0.561
20260713,10,20,14,4,3,1,0.646
20260713,10,27,26,8,4,1,0.646
20260713,10,29,38,9,6,2,0.522
20260713,11,1,18,5,3,1,0.731
20260713,11,4,22,6,3,1,0.616
20260713,11,12,14,5,4,1,0.556
20260713,11,14,25,6,3,1,0.583
20260713,11,16,20,6,4,1,0.556
20260713,11,21,4,1,0,0,0.665
20260713,11,24,12,4,3,1,0.478
20260713,11,33,13,4,3,1,0.584
20260713,11,34,8,2,1,0,0.614
20260713,11,37,17,6,4,1,0.616
20260713,12,8,15,4,3,1,0.634
20260713,12,9,19,5,3,1,0.606
20260713,12,14,31,6,4,1,0.548
20260713,12,17,22,5,3,1,0.561
20260713,12,28,26,7,3,1,0.646
20260713,12,29,18,6,4,1,0.541
20260713,12,31,27,8,5,1,0.584
20260713,13,21,18,4,3,1,0.588
20260713,13,24,19,6,4,1,0.480
20260713,13,25,25,8,4,1,0.581
20260713,13,31,47,11,4,1,0.509
20260713,13,32,18,5,3,1,0.581
20260713,13,33,9,2,1,0,0.644
20260713,13,35,8,2,1,0,0.455
20260713,14,2,22,5,4,1,0.565
20260713,14,16,5,1,0,0,0.689
20260713,14,17,8,2,1,0,0.562
20260713,14,33,15,5,3,1,0.541
20260713,14,36,37,12,8,2,0.527
20260713,15,1,10,4,3,1,0.579
20260713,15,5,14,4,3,1,0.548
20260713,15,6,19,5,4,1,0.556
20260713,15,11,31,8,5,1,0.730
20260713,15,13,31,7,5,1,0.645
20260713,15,27,34,9,4,1,0.575
20260713,15,29,24,7,4,1,0.603
20260713,15,37,2,0,0,0,0.551
20260713,16,1,18,6,4,1,0.541
20260713,16,6,16,4,3,1,0.578
20260713,16,9,18,6,5,1,0.675
20260713,16,11,13,5,4,2,0.597
20260713,16,14,23,7,4,1,0.612
20260713,16,16,7,1,0,0,0.506
20260713,16,18,1,0,0,0,0.638
20260713,16,20,16,5,3,1,0.487
20260713,16,31,19,5,4,1,0.564
20260713,17,12,1,0,0,0,0.482
20260713,17,15,26,7,5,1,0.491
20260713,17,24,1,0,0,0,0.517
20260713,17,36,14,5,4,1,0.527
20260713,18,1,2,0,0,0,0.525
20260713,18,10,34,9,5,1,0.497
20260713,18,11,18,6,4,1,0.572
20260713,18,18,60,18,12,3,0.482
20260713,18,23,2,0,0,0,0.443
20260713,18,25,9,2,1,0,0.339
20260713,18,28,27,7,4,1,0.633
20260713,18,33,28,8,4,1,0.494
20260713,18,37,2,0,0,0,0.428
20260713,19,11,7,2,1,0,0.583
20260713,19,14,28,8,5,1,0.385
20260713,19,15,34,9,5,1,0.385
20260713,19,21,8,2,1,0,0.570
20260713,19,33,7,1,0,0,0.436
20260713,19,35,8,2,1,0,0.535
20260713,20,14,41,14,10,2,0.460
20260713,20,18,32,7,5,1,0.483
20260713,20,22,3,0,0,0,0.445
20260713,20,26,39,10,5,1,0.416
20260713,20,29,2,0,0,0,0.407
20260713,20,34,32,8,6,1,0.487
20260713,20,37,27,10,4,1,0.444
20260714,1,1,25,9,6,2,0.728
20260714,1,12,13,5,3,1,0.636
20260714,1,13,14,4,3,1,0.682
20260714,1,15,14,4,3,1,0.669
20260714,1,18,23,6,4,1,0.619
20260714,1,24,13,3,2,1,0.744
20260714,1,29,17,5,3,1,0.660
20260714,1,32,27,7,4,1,0.593
20260714,1,33,8,1,0,0,0.626
20260714,1,34,13,4,3,1,0.700
20260714,1,36,24,6,3,1,0.752
20260714,2,4,27,7,5,1,0.778
20260714,2,11,17,5,3,1,0.655
20260714,2,12,23,6,3,1,0.650
20260714,2,15,20,5,3,1,0.750
20260714,2,17,20,5,3,1,0.779
20260714,2,18,17,7,6,2,0.764
20260714,2,21,12,4,2,1,0.785
20260714,2,22,21,7,4,1,0.649
20260714,2,29,12,4,3,1,0.591
20260714,3,5,28,10,7,2,0.675
20260714,3,11,30,7,4,2,0.739
20260714,3,12,12,4,3,1,0.731
20260714,3,13,34,8,5,2,0.686
20260714,3,15,15,4,3,1,0.760
20260714,3,16,12,4,3,1,0.699
20260714,3,18,18,4,3,1,0.612
20260714,3,21,37,13,7,2,0.718
20260714,3,22,18,5,3,1,0.563
20260714,3,26,18,7,4,1,0.734
20260714,3,34,16,4,2,1,0.801
20260714,4,1,15,4,2,1,0.761
20260714,4,2,12,4,3,1,0.664
20260714,4,6,18,5,3,1,0.668
20260714,4,11,27,8,5,2,0.648
20260714,4,12,37,7,5,2,0.786
20260714,4,13,20,4,3,1,0.665
20260714,4,14,42,9,5,2,0.637
20260714,4,16,15,4,3,1,0.796
20260714,4,18,33,7,5,2,0.751
20260714,4,20,22,6,3,1,0.609
20260714,4,21,12,4,3,1,0.669
20260714,4,24,14,5,3,1,0.737
20260714,4,27,15,5,3,1,0.698
20260714,5,4,14,3,2,1,0.694
20260714,5,12,9,2,1,0,0.653
20260714,5,14,17,4,3,1,0.776
20260714,5,22,34,10,6,2,0.742
20260714,5,26,22,6,3,1,0.693
20260714,5,29,14,5,3,1,0.764
20260714,5,31,34,10,5,2,0.604
20260714,5,33,33,8,4,1,0.714
20260714,5,35,9,3,2,1,0.696
20260714,6,8,18,5,3,1,0.648
20260714,6,11,12,4,3,1,0.711
20260714,6,12,23,7,3,1,0.721
20260714,6,17,13,4,2,1,0.667
20260714,6,20,19,5,3,1,0.644
20260714,6,25,10,3,2,1,0.642
20260714,6,26,19,6,3,1,0.604
20260714,6,27,17,7,4,1,0.697
20260714,6,28,4,1,0,0,0.682
20260714,6,29,18,5,3,1,0.724
20260714,6,31,21,6,4,1,0.697
20260714,7,8,19,6,4,2,0.580
20260714,7,11,15,8,6,2,0.728
20260714,7,12,13,5,3,1,0.627
20260714,7,15,15,6,4,2,0.722
20260714,7,17,16,4,3,1,0.651
20260714,7,20,21,7,4,1,0.767
20260714,7,21,11,4,3,1,0.626
20260714,7,23,17,5,3,1,0.723
20260714,7,25,17,5,3,1,0.622
20260714,7,29,8,2,1,0,0.654
20260714,7,31,19,6,3,1,0.730
20260714,8,1,32,10,6,2,0.605
20260714,8,6,7,2,1,0,0.653
20260714,8,16,14,5,4,1,0.562
20260714,8,21,17,6,4,1,0.596
20260714,8,31,19,6,3,1,0.617
20260714,8,34,18,5,3,1,0.549
20260714,8,36,28,6,4,1,0.597
20260714,9,11,33,8,4,1,0.552
20260714,9,15,3,0,0,0,0.625
20260714,9,17,5,1,0,0,0.657
20260714,10,11,30,7,4,1,0.562
20260714,10,12,8,2,1,0,0.557
20260714,10,15,6,2,1,0,0.625
20260714,10,16,8,1,0,0,0.567
20260714,10,18,13,4,3,1,0.495
20260714,10,21,18,6,4,1,0.624
20260714,10,24,12,4,3,1,0.555
20260714,10,29,7,2,1,0,0.537
20260714,10,34,25,7,4,1,0.635
20260714,10,37,31,9,5,2,0.633
20260714,11,5,12,5,3,1,0.449
20260714,11,6,24,7,4,1,0.587
20260714,11,13,3,0,0,0,0.616
20260714,11,14,20,7,6,2,0.676
20260714,11,24,20,6,4,1,0.550
20260714,11,26,42,9,7,2,0.610
20260714,11,29,26,8,5,1,0.626
20260714,11,30,11,4,3,1,0.537
20260714,11,31,25,7,4,1,0.590
20260714,11,37,10,4,3,1,0.553
20260714,12,3,21,5,3,1,0.505
20260714,12,5,13,4,3,1,0.655
20260714,12,12,20,5,3,1,0.669
20260714,12,20,18,5,3,1,0.574
20260714,12,23,16,5,3,1,0.558
20260714,12,25,23,6,4,1,0.527
20260714,12,30,5,1,0,0,0.607
20260714,12,34,15,5,3,1,0.570
20260714,12,35,15,5,4,1,0.525
20260714,12,36,9,2,1,0,0.618
20260714,12,37,8,1,0,0,0.474
20260714,13,3,15,5,3,1,0.660
20260714,13,5,41,10,6,2,0.632
20260714,13,6,17,6,4,1,0.587
20260714,13,7,4,1,0,0,0.571
20260714,13,16,23,6,4,1,0.556
20260714,13,17,19,6,4,1,0.623
20260714,13,24,19,7,4,1,0.556
20260714,13,27,41,10,6,2,0.687
20260714,13,31,17,5,3,1,0.583
20260714,13,33,12,4,2,1,0.526
20260714,13,34,6,2,1,0,0.679
20260714,14,6,15,5,3,1,0.595
20260714,14,14,12,4,3,1,0.576
20260714,14,18,12,4,3,1,0.540
20260714,14,21,9,2,1,0,0.649
20260714,14,26,15,5,4,1,0.516
20260714,14,31,12,4,3,1,0.668
20260714,14,33,19,4,3,1,0.532
20260714,14,34,24,6,4,1,0.574
20260714,14,36,5,1,0,0,0.660
20260714,15,10,7,1,0,0,0.635
20260714,15,18,4,1,0,0,0.566
20260714,15,21,7,2,1,0,0.528
20260714,15,22,20,5,3,1,0.538
20260714,15,25,27,6,4,1,0.553
20260714,15,26,18,5,3,1,0.615
20260714,15,29,18,6,3,1,0.463
20260714,15,37,14,4,3,1,0.684
20260714,16,2,4,1,0,0,0.663
20260714,16,11,26,7,5,1,0.581
20260714,16,12,25,9,4,1,0.610
20260714,16,21,1,0,0,0,0.512
20260714,16,23,2,0,0,0,0.653
20260714,16,24,24,8,4,1,0.688
20260714,17,5,8,2,1,0,0.469
20260714,17,12,18,6,4,1,0.435
20260714,17,17,28,9,6,1,0.450
20260714,17,24,5,1,0,0,0.539
20260714,17,30,28,6,4,1,0.366
20260714,17,33,8,2,1,0,0.430
20260714,18,1,31,7,4,1,0.468
20260714,18,14,9,2,1,0,0.521
20260714,18,25,17,5,4,1,0.490
20260714,19,11,43,11,6,1,0.394
20260714,19,36,40,8,6,1,0.435
20260714,19,37,3,1,0,0,0.432
20260714,20,3,31,8,5,1,0.367
20260714,20,6,27,8,6,1,0.351
20260714,20,18,24,6,4,1,0.473
20260714,20,25,27,7,5,1,0.608
20260714,20,33,6,2,1,0,0.478
20260714,20,36,2,0,0,0,0.525
20260715,1,14,15,3,2,1,0.716
20260715,1,18,15,5,4,2,0.728
20260715,1,20,10,3,2,1,0.647
20260715,1,21,15,5,3,1,0.612
20260715,1,26,5,1,0,0,0.704
20260715,1,29,17,5,3,1,0.608
20260715,1,32,17,5,3,1,0.695
20260715,2,11,33,8,6,2,0.793
20260715,2,12,15,4,3,1,0.624
20260715,2,13,11,4,3,1,0.689
20260715,2,16,11,4,2,1,0.703
20260715,2,18,10,3,2,1,0.767
20260715,2,20,13,4,3,1,0.578
20260715,2,21,9,2,1,0,0.687
20260715,2,27,13,5,3,1,0.697
20260715,2,28,15,5,3,1,0.626
20260715,2,31,12,4,3,1,0.582
20260715,2,32,11,4,3,1,0.725
20260715,2,33,16,5,3,1,0.618
20260715,2,34,4,1,0,0,0.704
20260715,3,1,15,5,4,2,0.643
20260715,3,6,17,5,4,1,0.620
20260715,3,12,11,4,3,1,0.695
20260715,3,13,15,4,3,1,0.646
20260715,3,15,13,5,3,1,0.595
20260715,3,16,17,7,3,1,0.639
20260715,3,18,10,3,2,1,0.639
20260715,3,20,7,1,0,0,0.583
20260715,3,21,40,10,6,2,0.681
20260715,3,22,8,3,2,1,0.800
20260715,3,26,14,4,3,1,0.781
20260715,3,28,14,4,3,1,0.600
20260715,3,29,18,5,3,1,0.725
20260715,3,33,15,5,3,1,0.580
20260715,3,37,13,4,3,1,0.697
20260715,4,1,4,1,0,0,0.685
20260715,4,12,20,6,4,1,0.683
20260715,4,13,14,4,3,1,0.616
20260715,4,14,16,4,3,1,0.630
20260715,4,18,4,1,0,0,0.695
20260715,4,21,21,5,3,1,0.654
20260715,4,24,15,4,3,1,0.707
20260715,4,25,14,4,2,1,0.708
20260715,4,27,16,4,3,1,0.678
20260715,4,29,1,0,0,0,0.708
20260715,4,31,5,1,0,0,0.591
20260715,4,33,13,4,3,1,0.617
20260715,4,36,23,5,3,1,0.624
20260715,5,1,21,5,3,1,0.650
20260715,5,11,15,5,3,1,0.654
20260715,5,12,11,4,3,1,0.724
20260715,5,14,20,5,3,1,0.626
20260715,5,20,14,5,3,1,0.635
20260715,5,21,24,6,3,1,0.644
20260715,5,22,14,4,3,1,0.616
20260715,5,31,16,5,3,1,0.772
20260715,5,33,18,6,3,1,0.717
20260715,5,36,15,5,3,1,0.713
20260715,6,11,12,3,2,1,0.562
20260715,6,18,16,5,3,1,0.738
20260715,6,24,11,5,3,1,0.615
20260715,6,25,12,5,3,1,0.647
20260715,6,26,17,5,3,1,0.628
20260715,6,30,14,4,3,1,0.583
20260715,6,31,15,4,3,1,0.737
20260715,6,37,6,2,1,0,0.667
20260715,7,7,7,1,0,0,0.646
20260715,7,14,13,4,3,1,0.708
20260715,7,17,19,5,4,1,0.518
20260715,7,18,17,5,3,1,0.668
20260715,7,21,40,13,7,3,0.630
20260715,7,23,12,4,3,1,0.826
20260715,7,25,24,6,4,1,0.754
20260715,7,26,16,4,3,1,0.721
20260715,7,27,12,4,3,1,0.711
20260715,8,6,28,10,5,1,0.606
20260715,8,11,18,6,4,1,0.633
20260715,8,14,45,9,6,2,0.456
20260715,8,15,21,7,3,1,0.689
20260715,8,17,14,4,3,1,0.584
20260715,9,1,20,6,3,1,0.643
20260715,9,12,10,4,3,1,0.512
20260715,9,14,13,4,3,1,0.517
20260715,9,16,31,11,7,2,0.587
20260715,9,21,15,5,3,1,0.517
20260715,9,31,5,1,0,0,0.554
20260715,9,36,15,5,3,1,0.557
20260715,10,8,3,0,0,0,0.689
20260715,10,11,8,2,1,0,0.406
20260715,10,12,37,7,4,1,0.537
20260715,10,16,17,6,4,1,0.626
20260715,10,18,12,3,2,1,0.609
20260715,10,21,3,0,0,0,0.531
20260715,10,22,18,5,4,1,0.553
20260715,10,29,3,1,0,0,0.571
20260715,11,5,13,4,3,1,0.480
20260715,11,11,30,8,7,2,0.652
20260715,11,13,23,6,4,1,0.607
20260715,11,14,45,13,7,2,0.562
20260715,11,18,7,1,0,0,0.572
20260715,11,21,21,7,6,2,0.548
20260715,11,24,6,2,1,0,0.537
20260715,11,27,21,6,3,1,0.626
20260715,11,28,6,1,0,0,0.562
20260715,12,16,20,5,3,1,0.499
20260715,12,24,23,7,5,1,0.578
20260715,12,27,14,5,4,1,0.528
20260715,12,29,15,5,3,1,0.538
20260715,12,32,33,9,5,2,0.597
20260715,12,33,13,5,3,1,0.630
20260715,12,35,18,7,4,1,0.554
20260715,13,3,21,6,3,1,0.561
20260715,13,8,1,0,0,0,0.627
20260715,13,10,14,5,4,1,0.608
20260715,13,12,22,7,5,2,0.559
20260715,13,14,19,6,4,1,0.535
20260715,13,18,21,7,4,1,0.534
20260715,13,30,16,5,3,1,0.634
20260715,14,5,15,5,3,1,0.523
20260715,14,8,8,2,1,0,0.464
20260715,14,11,13,4,3,1,0.775
20260715,14,15,23,8,4,1,0.518
20260715,14,18,20,8,4,1,0.645
20260715,14,19,9,4,3,1,0.502
20260715,14,23,6,1,0,0,0.500
20260715,14,26,15,5,3,1,0.554
20260715,14,33,24,6,4,1,0.630
20260715,14,35,14,4,3,1,0.609
20260715,14,36,18,3,2,1,0.598
20260715,15,11,22,6,4,1,0.550
20260715,15,12,4,1,0,0,0.550
20260715,15,13,23,7,4,1,0.591
20260715,15,19,18,6,4,1,0.589
20260715,15,23,21,5,3,1,0.630
20260715,15,27,12,4,3,1,0.469
20260715,15,32,16,4,3,1,0.524
20260715,16,14,22,6,3,1,0.596
20260715,16,16,41,11,8,2,0.678
20260715,16,17,20,6,4,1,0.650
20260715,16,18,18,5,4,1,0.600
20260715,16,20,1,0,0,0,0.501
20260715,16,21,15,5,3,1,0.599
20260715,16,27,15,5,4,1,0.436
20260715,16,29,14,6,4,1,0.650
20260715,16,34,13,4,3,1,0.622
20260715,17,5,27,7,5,1,0.459
20260715,17,11,19,5,4,1,0.445
20260715,17,16,23,6,4,1,0.488
20260715,17,18,8,2,1,0,0.400
20260715,17,21,44,10,6,1,0.521
20260715,17,22,27,9,6,1,0.466
20260715,17,24,23,6,4,1,0.517
20260715,17,25,19,6,5,1,0.456
20260715,18,6,4,1,0,0,0.502
20260715,18,11,32,8,5,1,0.437
20260715,18,12,17,5,4,1,0.552
20260715,18,14,20,6,4,1,0.533
20260715,18,16,6,1,0,0,0.575
20260715,18,29,3,0,0,0,0.586
20260715,19,12,8,3,1,0,0.380
20260715,19,16,6,1,0,0,0.533
20260715,19,29,6,1,0,0,0.351
20260715,19,32,3,0,0,0,0.545
20260715,19,34,4,1,0,0,0.444
20260715,19,35,4,1,0,0,0.499
20260715,20,5,39,9,5,1,0.322
20260715,20,9,21,6,5,1,0.449
20260715,20,31,1,0,0,0,0.469
20260716,1,3,35,12,6,2,0.495
20260716,1,5,19,6,3,1,0.696
20260716,1,9,14,4,3,1,0.705
20260716,1,11,18,5,3,1,0.551
20260716,1,12,13,5,3,1,0.665
20260716,1,14,21,6,3,1,0.654
20260716,1,15,22,6,3,1,0.706
20260716,1,21,11,3,2,1,0.599
20260716,1,22,18,5,3,1,0.737
20260716,1,24,19,6,3,1,0.688
20260716,1,25,18,6,3,1,0.684
20260716,1,29,17,4,3,1,0.695
20260716,1,34,19,6,3,1,0.735
20260716,1,36,26,6,4,1,0.665
20260716,2,3,21,5,4,1,0.658
20260716,2,11,12,3,2,1,0.621
20260716,2,13,15,4,3,1,0.647
20260716,2,14,58,12,6,3,0.692
20260716,2,15,16,4,3,1,0.614
20260716,2,16,22,5,3,1,0.725
20260716,2,17,19,7,4,1,0.715
20260716,2,20,16,5,3,1,0.728
20260716,2,27,29,9,4,1,0.676
20260716,2,31,21,5,3,1,0.801
20260716,2,32,18,5,3,1,0.640
20260716,2,35,10,3,2,1,0.601
20260716,3,5,10,3,2,1,0.584
20260716,3,12,18,6,4,1,0.647
20260716,3,13,12,4,3,1,0.751
20260716,3,18,17,5,3,1,0.613
20260716,3,25,13,4,3,1,0.590
20260716,3,27,20,7,5,2,0.740
20260716,4,2,14,4,3,1,0.762
20260716,4,3,18,6,3,1,0.686
20260716,4,11,23,7,4,2,0.759
20260716,4,15,15,4,3,1,0.647
20260716,4,16,14,4,3,1,0.744
20260716,4,17,2,0,0,0,0.646
20260716,4,18,24,8,5,2,0.676
20260716,4,27,31,9,7,2,0.664
20260716,4,31,16,4,3,1,0.695
20260716,4,34,4,1,0,0,0.556
20260716,4,36,19,5,4,2,0.708
20260716,4,37,22,6,3,1,0.740
20260716,5,5,11,4,2,1,0.778
20260716,5,11,11,3,2,1,0.683
20260716,5,14,23,7,4,1,0.678
20260716,5,15,12,4,3,1,0.702
20260716,5,19,10,4,3,1,0.683
20260716,5,24,5,1,0,0,0.671
20260716,5,26,26,7,3,1,0.576
20260716,5,29,13,5,3,1,0.740
20260716,5,32,1,0,0,0,0.562
20260716,5,34,17,6,3,1,0.634
20260716,5,36,17,5,3,1,0.649
20260716,6,1,15,4,3,1,0.682
20260716,6,9,9,4,3,1,0.687
20260716,6,11,18,5,3,1,0.761
20260716,6,12,2,0,0,0,0.568
20260716,6,14,24,6,3,1,0.649
20260716,6,17,20,5,3,1,0.729
20260716,6,26,10,3,2,1,0.647
20260716,6,29,15,5,3,1,0.630
20260716,6,31,21,5,3,1,0.671
20260716,6,35,16,4,2,1,0.779
20260716,7,1,20,5,3,1,0.752
20260716,7,3,12,4,2,1,0.722
20260716,7,5,14,4,3,1,0.523
20260716,7,11,19,5,3,1,0.667
20260716,7,12,22,8,5,2,0.759
20260716,7,14,27,9,6,2,0.694
20260716,7,21,17,5,3,1,0.674
20260716,7,25,18,5,3,1,0.745
20260716,7,26,20,7,3,1,0.698
20260716,7,29,14,4,3,1,0.661
20260716,7,33,14,5,3,1,0.670
20260716,8,13,19,5,3,1,0.532
20260716,8,14,23,6,3,1,0.653
20260716,8,17,24,8,5,1,0.666
20260716,8,21,20,6,4,1,0.593
20260716,8,25,18,5,3,1,0.627
20260716,8,34,17,6,3,1,0.504
20260716,9,3,20,6,4,1,0.528
20260716,9,14,36,10,6,2,0.558
20260716,9,15,27,8,4,1,0.621
20260716,9,17,18,5,3,1,0.654
20260716,9,19,17,7,4,1,0.566
20260716,9,24,30,8,4,1,0.529
20260716,9,26,27,6,3,1,0.575
20260716,9,29,16,5,4,1,0.690
20260716,9,33,22,6,4,1,0.559
20260716,9,37,2,0,0,0,0.664
20260716,10,11,15,4,2,1,0.580
20260716,10,12,27,10,7,2,0.597
20260716,10,13,17,5,3,1,0.551
20260716,10,20,15,6,4,1,0.614
20260716,10,21,20,6,4,1,0.674
20260716,10,22,28,9,7,2,0.598
20260716,10,27,23,9,5,1,0.663
20260716,10,29,28,7,4,1,0.553
20260716,10,34,8,2,1,0,0.597
